user_id,budget,available_days,distance_preference,num_travelers,activity_type,season,start_latitude,start_longitude,selected_attractions,total_time_hours,total_budget
1094,20797.12,7,272.22,1,adventure,2,6.215185,81.419544,"[93, 109, 11, 35, 88]",44.15,18170.54
1095,61389.48,1,155.5,2,historical,3,7.678972,81.032061,"[65, 108, 90]",3.44,54832.0
1096,10911.6,2,280.52,2,beach,3,7.869453,80.940553,"[17, 14, 115, 60, 93, 58]",10.55,7033.09
1097,16812.68,4,113.02,6,historical,2,7.159192,79.586262,"[68, 103, 52, 40, 71, 113, 27]",23.72,10257.47
1098,335859.03,7,107.02,2,beach,1,6.78415,79.788592,"[31, 44, 9, 70, 116, 35, 81, 106]",32.02,300833.27
1099,281193.39,1,140.45,3,adventure,2,6.425364,80.553773,"[66, 59, 85]",7.73,236731.95
1100,93818.38,3,262.26,2,cultural,3,7.927628,79.816543,"[48, 104, 37, 31, 12, 94, 55, 80, 13]",11.74,58595.55
1101,17607.18,5,181.8,4,cultural,1,6.106826,80.873823,"[57, 104, 86, 72, 17, 114, 1, 20, 68, 105, 33, 59, 97]",21.36,13929.48
1102,104539.37,10,366.86,1,beach,1,8.013734,81.005524,"[60, 96, 120, 21, 115, 113, 51, 55, 45, 13, 87]",65.13,91398.12
1103,19986.21,3,197.83,8,adventure,2,8.132052,80.464499,"[66, 38, 82, 44, 116, 91, 86, 4, 35]",13.0,12651.97
1104,194409.2,4,232.99,2,adventure,2,8.750774,80.739213,"[89, 63, 18, 71, 36, 15, 39, 11]",20.48,141305.69
1105,66679.84,3,205.99,3,relaxation,1,6.440061,80.166112,"[93, 49, 31, 88, 23, 36, 53, 63, 40]",22.56,56003.54
1106,47550.87,1,223.47,1,beach,2,8.037717,81.030605,"[43, 89, 3]",4.71,41293.04
1107,75951.36,7,348.03,2,beach,3,7.443059,80.011563,"[89, 57, 104, 97, 56]",53.48,63801.69
1108,138874.83,5,331.84,1,wildlife,3,8.843271,80.174178,"[83, 17, 57, 91, 28, 60, 45, 30, 76, 52, 86]",35.09,106595.25
1109,146430.96,3,118.16,2,mixed,2,8.523238,79.679926,"[65, 81, 54, 97, 31, 28, 63, 66, 27]",23.66,126045.11
1110,70316.55,4,132.12,3,beach,3,7.313197,79.532819,"[43, 119, 86, 79, 44, 31, 76, 49, 24]",14.02,49139.63
1111,20994.42,5,218.78,1,wildlife,2,6.459373,79.667701,"[50, 9, 54, 61, 55, 86, 114]",36.66,12694.93
1112,85040.36,2,469.78,2,wildlife,1,8.912347,81.520684,"[9, 5, 89, 52, 37, 78]",13.88,68170.01
1113,24364.19,10,178.33,3,cultural,1,8.751702,80.694199,"[24, 23, 41, 30, 20]",55.57,17164.93
1114,46959.78,2,165.74,1,historical,3,8.346374,79.910613,"[30, 107, 7, 32, 91, 67]",10.84,42941.12
1115,149535.85,7,300.62,3,relaxation,2,7.371955,80.076107,"[16, 33, 1, 39, 72, 86, 105, 85, 92, 69, 21, 109, 63]",40.82,104221.55
1116,89051.09,7,139.9,5,relaxation,1,7.488931,79.623967,"[38, 73, 84, 16, 70, 55, 92, 30, 3, 10, 76, 4, 5]",37.65,82286.13
1117,22675.25,4,347.82,3,mixed,2,6.368179,81.774367,"[106, 3, 2, 28, 41, 64, 79, 104, 9, 59, 14, 54]",26.28,16348.52
1118,144449.59,2,410.11,2,mixed,3,7.502912,79.930388,"[48, 42, 45]",15.88,106854.08
1119,43156.34,4,232.09,5,relaxation,2,9.219869,80.634795,"[92, 89, 106, 88, 102, 101, 117, 71, 55, 95, 8, 43]",30.54,28277.2
1120,27512.83,5,443.71,1,cultural,3,7.714244,80.923533,"[116, 31, 100, 90]",38.21,25542.39
1121,113056.9,7,103.52,2,historical,3,7.160601,79.926784,"[70, 77, 19, 120, 29, 80, 95, 12, 42, 41, 37, 38, 93]",30.48,85207.74
1122,26184.36,2,492.26,1,historical,3,7.753567,81.147544,"[72, 86, 81, 109, 111, 99]",14.06,16470.63
1123,60588.93,5,437.49,4,adventure,1,6.068651,81.769357,"[108, 111, 107, 60, 36]",22.82,55411.6
1124,52219.83,2,256.13,2,adventure,1,9.363627,80.893494,"[117, 83, 34, 40, 4, 91]",15.28,34680.11
1125,117238.44,2,429.2,2,beach,3,8.965203,79.632686,"[54, 46, 37, 78, 55, 64]",12.96,83080.93
1126,264366.66,5,250.1,2,beach,1,9.111191,81.266254,"[50, 117, 73, 70, 8, 35, 69, 102, 23, 98, 118]",23.52,187627.73
1127,212936.83,4,353.05,4,mixed,3,6.004269,79.758455,"[119, 97, 90, 5, 72, 23]",17.85,151465.02
1128,459260.2,4,104.26,3,beach,3,6.819334,81.753806,"[98, 108, 89, 45, 120]",29.68,343259.32
1129,47135.77,10,284.5,2,historical,3,7.760287,80.010134,"[73, 79, 109, 58, 84, 46, 35]",30.68,28578.7
1130,28993.08,5,284.02,5,adventure,3,6.027027,81.623029,"[119, 31, 99, 57, 68, 6, 94]",36.26,25919.8
1131,38730.2,4,201.87,4,historical,3,7.77338,81.159865,"[74, 49, 12, 108, 80, 6, 67, 107, 76, 45]",28.4,31621.21
1132,22680.8,7,76.85,2,adventure,1,6.514115,81.149953,"[120, 53, 57]",45.92,13693.41
1133,282531.56,5,246.3,3,cultural,3,5.993872,80.566832,"[97, 32, 52]",21.32,258893.5
1134,12072.62,5,434.79,2,beach,2,6.341822,79.892936,"[105, 16, 73, 11, 51, 108, 65, 92, 75, 107]",27.76,8597.47
1135,44154.02,3,106.49,2,mixed,1,8.931827,81.01779,"[45, 15, 55, 2, 77, 65, 10, 95, 63]",19.23,34267.33
1136,112500.93,7,391.04,2,relaxation,1,6.83696,80.474569,"[96, 45, 80, 19, 67, 39, 8]",45.68,78668.7
1137,85016.84,7,271.25,1,cultural,1,6.343538,79.500838,"[37, 29, 68, 106, 109, 64, 118, 117, 57]",35.49,56022.55
1138,10368.37,7,492.52,1,relaxation,2,8.936708,81.249983,"[80, 16, 15, 53, 1, 83, 88, 67, 59, 116]",36.03,6780.38
1139,27990.73,5,396.58,2,mixed,1,6.024062,80.020533,"[89, 56, 79, 70, 63, 85, 100, 12, 95, 76, 44]",20.85,17821.01
1140,48496.86,5,242.84,1,historical,3,6.522524,81.119803,"[40, 120, 55, 1, 107, 57, 50, 39, 88]",36.99,30246.13
1141,38596.94,2,477.12,4,relaxation,1,6.751785,80.112448,"[9, 20, 35, 23, 30, 77]",11.33,24593.28
1142,74077.52,3,476.75,2,cultural,3,8.88932,80.810661,"[1, 103, 89, 46, 10]",23.56,63746.1
1143,128575.38,4,427.5,2,adventure,3,7.410383,80.595278,"[51, 79, 66, 120, 55, 16, 74, 57, 68, 87, 1]",26.81,88218.94
1144,27453.06,2,89.63,3,relaxation,2,6.94823,80.273667,"[61, 80, 87, 30, 115, 96]",11.67,17232.17
1145,421086.22,3,365.72,1,adventure,1,8.715528,80.569036,"[27, 77, 49, 36, 46, 96, 14]",11.07,288402.54
1146,90156.53,5,326.56,1,mixed,3,8.154675,81.039741,"[59, 8, 53, 103, 71]",29.48,60220.99
1147,65759.23,2,381.64,1,wildlife,3,6.750305,80.044419,"[15, 109, 41, 36, 43, 73]",6.35,50234.11
1148,43703.03,3,217.97,1,cultural,3,7.685477,81.887957,"[54, 35, 81, 30, 49, 111, 69, 22, 37]",22.12,39014.36
1149,56481.78,14,286.49,2,cultural,3,8.171675,79.857661,"[90, 39, 29, 46, 112, 19]",73.91,38241.0
1150,315521.58,7,149.09,2,mixed,2,6.244649,81.664979,"[100, 19, 30, 119, 34, 4, 26, 83, 99, 74, 103, 37]",28.68,250664.83
1151,63774.44,4,350.87,2,historical,2,7.275712,81.177073,"[41, 42, 110, 103, 50, 113, 38, 81, 119, 30]",18.81,60409.4
1152,22064.34,4,175.19,1,relaxation,3,8.175932,80.549826,"[12, 20, 117, 103, 45, 84, 96, 26, 52, 77, 105, 1]",28.5,17595.8
1153,327236.28,3,66.47,1,mixed,3,8.155432,80.605888,"[57, 3, 80, 83, 32, 108, 98, 43, 106]",21.14,282058.74
1154,67638.81,2,64.86,4,historical,1,6.177905,81.518621,"[27, 62, 3, 98, 53, 44]",8.84,52129.69
1155,292983.88,7,355.36,2,historical,3,6.228323,80.493309,"[58, 2, 55, 19, 10]",48.52,199218.04
1156,49548.35,3,183.97,1,cultural,2,6.506158,81.681187,"[95, 59, 69, 63, 99, 47, 89, 36, 77]",21.43,30224.87
1157,56118.64,10,323.36,4,beach,1,8.022536,79.996445,"[79, 120, 54, 43, 18, 101, 109, 16, 106, 92]",65.94,39175.22
1158,146361.7,2,91.67,1,mixed,2,9.516706,80.351444,"[117, 118, 82, 7, 3, 114]",13.42,98788.25
1159,114430.97,4,476.43,1,historical,1,6.373122,80.555153,"[45, 104, 101, 89, 61, 43]",12.82,108338.81
1160,57659.92,1,443.63,1,beach,1,9.318584,80.159694,"[44, 62, 3]",3.41,47167.45
1161,54726.93,7,394.0,1,cultural,2,6.536547,80.506953,"[67, 99, 71, 91, 6, 54, 73, 2]",24.37,45724.72
1162,37501.22,2,372.78,2,historical,3,8.456202,80.069993,"[47, 66, 12, 5, 96, 53]",12.24,25135.66
1163,38480.72,10,488.58,5,mixed,1,7.269917,79.88464,"[104, 100, 6, 65, 117, 102]",34.64,31942.97
1164,81423.23,3,183.5,1,relaxation,1,8.173052,80.205275,"[50, 26, 43, 47, 9, 98, 104, 62]",13.91,76860.27
1165,20630.46,5,228.18,2,historical,1,9.64652,81.058411,"[12, 6, 104]",21.07,13221.54
1166,497669.17,1,428.39,1,relaxation,1,9.337835,79.545305,"[46, 85, 114]",6.19,311204.45
1167,109816.16,3,482.97,1,cultural,3,7.587429,80.753117,"[81, 10, 32, 114, 73, 37, 104, 4, 19]",9.56,69578.2
1168,45889.96,4,489.82,4,mixed,1,7.37023,81.370878,"[53, 24, 38]",31.19,29049.31
1169,349815.85,7,103.66,1,cultural,3,6.135524,79.88738,"[39, 64, 101, 116, 92, 52, 110, 76, 96, 14]",44.98,275719.06
1170,16970.61,10,459.46,2,mixed,2,9.486099,81.777542,"[88, 103, 78, 95, 89]",70.79,11439.95
1171,260647.93,14,373.83,2,cultural,3,7.002786,79.744254,"[111, 53, 30]",93.26,179464.78
1172,78932.07,4,418.2,1,relaxation,1,6.86314,80.104416,"[44, 21, 98, 119, 24, 51, 81, 71, 108, 106, 107, 104]",14.79,60988.41
1173,389419.56,2,293.87,1,relaxation,3,9.054433,80.590554,"[85, 20, 107, 18, 118, 110]",9.88,356780.22
1174,82577.73,2,435.67,1,wildlife,3,7.695856,80.244842,"[74, 55, 15, 95, 115, 116]",12.93,66033.27
1175,252561.05,2,110.41,2,cultural,3,8.790089,79.992205,"[97, 44, 15, 107, 23, 59]",11.11,204666.6
1176,98561.66,7,95.87,1,wildlife,1,6.164661,80.644085,"[78, 102, 56, 74, 12, 95, 69]",40.19,71948.99
1177,131281.4,1,342.28,1,beach,3,6.053812,81.876907,"[77, 83, 93]",5.96,96951.29
1178,89743.81,3,248.86,3,adventure,1,6.807046,81.603819,"[98, 80, 101, 68, 102, 77, 25, 60, 100]",15.23,63512.58
1179,222627.67,5,430.23,2,wildlife,2,5.968292,79.984287,"[116, 70, 29, 120, 117, 118, 13, 114, 25]",20.04,195220.82
1180,330402.45,2,478.74,2,relaxation,1,5.988019,80.568129,"[39, 28, 37, 13, 116, 22]",9.92,222268.79
1181,135688.57,10,89.42,1,mixed,3,6.995581,80.834767,"[67, 27, 103, 35]",31.32,127881.76
1182,42241.3,4,251.5,2,wildlife,1,8.493767,80.991388,"[83, 23, 87, 52, 57]",17.1,27979.03
1183,23508.85,5,101.64,2,cultural,3,7.42628,80.888651,"[75, 46, 79, 52]",27.11,22076.07
1184,263812.56,3,275.8,2,historical,3,7.454981,79.843996,"[84, 96, 7, 59, 35, 100, 82, 40, 77]",16.28,230527.56
1185,199924.64,4,141.01,1,mixed,3,9.33175,80.478267,"[81, 12, 71, 7, 78, 30, 105]",22.71,129892.1
1186,94034.28,4,220.38,2,adventure,1,5.932036,80.437229,"[24, 44, 73, 64, 29, 91, 113, 92, 12, 61, 70]",30.74,64220.27
1187,130283.7,10,123.02,1,historical,1,6.321303,79.872079,"[55, 59, 49, 85, 77, 67, 40, 107]",38.15,97954.56
1188,18749.17,2,177.59,2,wildlife,3,6.596937,79.975723,"[15, 117, 120, 60, 17]",15.33,13187.06
1189,68073.12,2,305.56,3,historical,2,6.531816,80.222353,"[17, 2, 44, 76, 88, 61]",8.01,41937.87
1190,13090.36,2,127.62,2,mixed,3,9.362354,80.648237,"[10, 41, 104]",11.29,9024.7
1191,142463.46,5,301.78,5,relaxation,3,9.442161,80.285571,"[57, 42, 61, 74, 77]",18.76,108901.03
1192,41415.58,5,284.12,3,mixed,1,7.139409,80.047602,"[54, 100, 29, 11, 42, 63, 109, 92, 65, 47, 101]",20.74,25509.32
1193,276785.11,1,451.45,3,mixed,3,7.632751,80.583667,"[105, 113, 88]",6.83,241955.08
1194,180949.67,1,139.28,6,beach,3,9.017107,81.664343,"[86, 9, 10]",4.83,134291.81
1195,348587.59,1,391.74,1,historical,2,5.94173,81.271437,"[109, 111, 63]",5.17,319325.32
1196,112194.65,7,242.61,5,beach,1,7.485979,81.75003,"[21, 79, 19, 111, 53, 57, 27]",36.66,69296.88
1197,16022.53,3,298.82,1,beach,1,7.393815,81.544228,"[40, 119, 84]",15.69,14506.39
1198,65781.54,14,299.35,5,cultural,3,9.594129,81.891418,"[66, 71, 44, 10, 2, 80]",69.0,53037.91
1199,16940.62,2,291.52,2,relaxation,3,7.125581,81.89489,"[66, 34, 53, 26, 88, 17]",11.79,14208.1
1200,126198.82,4,84.69,6,mixed,2,8.607882,80.885231,"[25, 6, 99, 53, 94]",19.41,116530.76
1201,93935.29,4,277.91,5,wildlife,3,8.96097,79.561325,"[85, 100, 14, 31, 18, 107, 37, 25, 74, 36, 46, 113]",29.96,75293.12
1202,113114.04,1,433.75,2,adventure,3,8.279779,81.065948,"[37, 90, 47]",6.53,81974.28
1203,30630.26,5,314.91,2,cultural,2,7.938059,80.433398,"[86, 74, 18, 79, 81, 12, 114, 117]",23.79,24082.54
1204,118669.77,10,378.46,3,relaxation,2,9.481108,80.276066,"[67, 55, 100, 16, 46, 35, 47, 26]",73.66,84275.68
1205,44631.02,7,178.2,2,adventure,2,9.423595,81.589165,"[3, 40, 22, 61, 101, 80, 50]",50.02,29893.07
1206,209103.96,7,273.3,3,beach,2,9.529875,81.506567,"[28, 60, 45, 36, 111, 74, 109, 93]",40.19,175930.1
1207,21566.77,10,137.76,2,beach,1,8.99024,80.322869,"[11, 17, 60, 23, 42, 72, 62, 104, 50, 116, 64, 2, 84]",39.35,17276.76
1208,321447.51,1,194.36,2,cultural,3,6.742746,79.923865,"[28, 77, 68]",3.46,245869.72
1209,18611.22,2,113.83,1,historical,3,7.456402,80.314336,"[103, 13, 119, 71, 67, 27]",8.95,11172.24
1210,107640.02,4,154.03,3,relaxation,2,7.597982,80.188886,"[92, 18, 94, 74, 59, 27, 32, 43, 36, 46, 85]",20.87,89767.54
1211,383353.89,4,96.13,4,wildlife,2,7.724803,81.088413,"[41, 58, 63, 1, 55]",15.72,364006.45
1212,48303.54,4,498.55,8,beach,3,8.068171,80.594911,"[86, 23, 103, 94, 63, 70, 96]",17.44,38178.28
1213,146396.27,4,343.51,1,beach,2,6.600005,80.68926,"[16, 100, 59, 4]",27.46,113800.01
1214,119325.24,2,403.63,4,beach,1,9.493835,80.263897,"[102, 23, 24, 117, 75, 78]",6.8,78914.99
1215,465872.62,5,146.26,2,mixed,1,9.319691,81.592188,"[36, 104, 79]",17.51,376798.61
1216,46020.41,10,375.21,2,adventure,2,8.988825,80.38705,"[97, 120, 81, 117, 116, 30, 46, 60, 26, 5]",56.05,37533.58
1217,78740.16,3,255.19,1,adventure,3,7.025263,81.854955,"[46, 2, 68, 23, 64, 44, 105, 45, 80]",18.39,54469.03
1218,20283.22,7,317.2,2,wildlife,1,9.527292,81.355251,"[107, 101, 24, 80]",25.31,12264.52
1219,90203.62,7,169.69,2,historical,3,9.751778,81.525285,"[42, 116, 64, 13, 78, 90, 96]",37.24,69456.0
1220,421666.07,2,269.52,8,relaxation,2,8.851278,80.504544,"[52, 20, 30, 7, 11, 78]",6.78,331194.4
1221,32963.76,1,166.82,3,historical,2,7.490352,81.206772,"[100, 1, 8]",4.86,22249.03
1222,181031.42,4,96.05,1,beach,1,6.393961,81.084098,"[27, 99, 55, 50]",30.56,133883.93
1223,32498.44,3,130.86,2,historical,2,6.293291,80.384381,"[73, 42, 4, 99, 16, 105, 71, 53, 106]",20.97,27731.42
1224,28913.84,10,455.39,3,beach,2,9.384176,80.79087,"[98, 11, 44]",32.8,24065.39
1225,27564.95,1,262.86,2,relaxation,2,6.315741,80.72281,"[117, 39, 90]",4.29,22652.2
1226,247962.47,7,405.16,4,cultural,3,9.453403,81.499608,"[89, 50, 101]",55.82,195424.98
1227,159180.52,5,168.3,8,relaxation,1,6.304708,79.861382,"[25, 39, 50, 70, 43, 112, 52, 79, 58, 8, 28]",36.81,102077.69
1228,104517.4,7,279.95,3,adventure,3,6.204774,79.642642,"[10, 11, 98, 38, 19, 5, 48, 52, 56, 41]",24.66,88079.5
1229,54466.72,7,98.0,2,adventure,2,7.637498,81.005092,"[99, 46, 100]",47.09,45586.28
1230,108970.85,3,341.87,2,beach,2,6.62241,81.846849,"[39, 71, 1, 83, 41, 65, 55, 35, 118]",21.91,79498.78
1231,81467.96,3,209.69,2,adventure,3,9.632618,79.594487,"[31, 108, 47, 112, 8, 36]",12.7,58414.1
1232,433141.5,2,390.44,6,relaxation,3,7.530238,81.186997,"[2, 11, 38, 101, 95, 19]",6.1,373055.87
1233,133295.11,5,55.32,2,mixed,1,8.408999,80.989632,"[18, 83, 11, 59]",28.07,103647.5
1234,300731.25,1,429.1,4,adventure,3,6.24357,81.442338,"[69, 11, 71]",4.44,220137.21
1235,330393.78,3,274.56,5,wildlife,2,9.102834,80.455304,"[83, 77, 89, 105, 38, 53]",21.09,285878.73
1236,133182.61,2,216.44,2,mixed,1,9.713747,80.597026,"[13, 96, 72, 85]",12.93,97245.25
1237,362823.52,4,54.28,2,historical,1,9.291643,81.398246,"[61, 116, 34, 79, 48, 75, 107, 41, 92, 99, 70, 63]",15.5,344196.1
1238,331655.3,10,497.35,8,historical,2,6.400367,79.861627,"[13, 7, 52, 31, 56, 45, 67, 95, 116, 65, 81, 60, 89]",66.42,242353.61
1239,106374.77,4,321.05,1,mixed,1,9.237601,79.65234,"[47, 75, 109, 55, 18, 53, 23]",14.6,85795.21
1240,14376.52,7,95.87,1,historical,3,8.265332,81.271511,"[61, 24, 35, 107, 90, 114, 43, 70, 78, 17, 52, 45]",46.79,8727.54
1241,53419.07,2,79.4,4,cultural,3,6.421008,80.305813,"[87, 48, 91, 119, 6, 11]",9.65,44884.02
1242,496070.79,5,228.21,1,mixed,1,7.431295,81.71363,"[42, 112, 13, 28]",38.46,371650.35
1243,176968.7,1,395.72,2,historical,1,7.132191,80.11028,"[91, 34, 81]",7.11,131826.86
1244,25396.81,5,407.57,2,wildlife,1,6.958483,79.826772,"[79, 47, 92, 48, 40, 41, 103, 111, 99, 55, 71, 87]",27.48,16221.84
1245,104055.5,3,175.49,1,adventure,1,8.988214,80.453948,"[22, 102, 119, 50, 115, 3, 108, 23, 112]",16.73,76138.99
1246,436693.35,10,246.45,4,wildlife,2,6.819936,80.88803,"[30, 62, 42, 15, 10, 108, 46, 107]",50.79,358603.49
1247,46967.33,7,498.54,2,mixed,3,8.362379,79.915988,"[64, 91, 110, 15, 44, 100, 117]",30.5,33948.34
1248,72287.98,3,318.49,2,mixed,3,6.99766,81.008445,"[48, 105, 40, 22, 45, 104]",12.53,46319.63
1249,12362.82,7,369.05,1,adventure,1,6.043396,80.908629,"[4, 70, 115, 108, 65, 19, 2, 34, 49]",53.11,9317.5
1250,231676.42,7,71.63,2,cultural,3,8.551449,80.138467,"[14, 3, 53, 28]",37.22,163699.26
1251,213145.13,5,372.12,4,beach,1,7.673237,79.929358,"[112, 27, 63, 6, 64, 25, 31, 21, 82]",27.95,142197.55
1252,26436.41,2,445.17,6,relaxation,2,6.298127,81.649003,"[9, 46, 65, 40, 23, 77]",14.18,20904.64
1253,68527.65,14,155.11,4,wildlife,1,8.474056,81.844343,"[56, 18, 11, 98, 36, 58]",63.57,58491.47
1254,304342.8,7,136.09,1,beach,3,9.353525,80.383922,"[106, 19, 104, 73]",51.47,224122.04
1255,202214.28,5,448.65,1,adventure,3,5.963259,80.256771,"[119, 96, 12, 105, 104, 59, 9, 55, 36, 115, 11, 27, 91, 44]",16.3,147201.91
1256,335892.66,5,156.95,2,cultural,1,6.28152,80.947516,"[73, 41, 6, 105, 42, 90, 54, 93, 33, 25, 88, 58, 37]",29.54,233617.74
1257,73605.22,2,260.38,5,mixed,3,7.890669,79.662092,"[31, 115, 67, 119, 70, 8]",10.24,68345.76
1258,46686.01,7,476.68,4,wildlife,2,8.732251,80.513848,"[28, 10, 71]",27.68,43937.21
1259,468758.32,3,393.59,4,cultural,1,6.270784,80.852667,"[23, 6, 71, 3, 52, 36, 2, 24, 64]",19.95,352385.2
1260,17786.17,3,495.77,2,beach,3,6.16477,81.470701,"[86, 37, 34]",12.22,16644.74
1261,212121.65,4,208.02,1,cultural,2,7.327747,80.618663,"[87, 48, 53, 93, 88, 24, 20, 5, 11]",30.55,159867.22
1262,36159.01,5,226.78,1,adventure,3,6.965256,81.02734,"[12, 9, 24, 104, 57]",17.52,34077.42
1263,73732.47,1,287.55,2,cultural,2,8.815017,80.161151,"[53, 23, 27]",5.83,66724.37
1264,117897.87,4,425.14,3,relaxation,1,7.056364,80.084301,"[77, 44, 50, 79, 10]",17.55,75315.37
1265,238171.42,3,170.08,1,mixed,3,9.69436,81.354236,"[5, 51, 95, 24, 53, 75, 47, 67]",22.64,219534.53
1266,35769.04,7,472.98,2,cultural,3,6.262675,80.510997,"[82, 93, 63, 15, 107, 77, 10, 54, 101, 72, 56, 32, 2]",44.02,27105.89
1267,86757.39,2,171.77,4,mixed,3,7.325175,81.306497,"[86, 10, 23, 63, 105, 55]",15.43,74544.83
1268,82845.48,2,434.82,1,beach,1,7.955923,79.690108,"[28, 63, 11, 16]",6.81,75711.55
1269,77691.78,3,268.66,2,relaxation,3,6.368191,81.272559,"[78, 105, 89, 11, 77]",20.91,64955.56
1270,145817.27,5,218.18,2,cultural,1,6.235795,79.893089,"[69, 94, 16, 22, 44, 41, 119, 88, 30, 108, 24, 33, 78, 58]",30.16,99473.24
1271,92030.36,2,151.32,2,cultural,1,7.702631,81.236952,"[3, 32, 77, 112, 73, 50]",9.37,79191.76
1272,346132.3,5,437.07,1,cultural,2,8.0876,80.094473,"[67, 88, 54, 113, 28, 3, 50, 119]",25.3,225794.54
1273,259233.69,5,87.97,2,mixed,2,9.181779,81.45478,"[54, 106, 115, 100, 110, 105, 116, 99, 101, 94, 17, 31, 21, 47]",26.12,241061.73
1274,38132.58,10,378.32,5,beach,3,7.912353,81.613778,"[52, 105, 49, 21, 72, 106, 10, 69]",31.13,31444.33
1275,141788.64,2,281.83,2,relaxation,1,9.493515,81.829688,"[103, 9, 40, 42, 53, 76]",13.39,88474.38
1276,20937.14,5,76.81,3,mixed,2,8.964508,80.929407,"[104, 108, 66, 37, 34, 118, 5, 77, 96, 49, 55]",37.35,19006.78
1277,385723.61,4,374.62,2,mixed,3,9.639844,79.503085,"[26, 79, 62, 57, 67]",25.56,329321.77
1278,41003.58,5,325.54,4,wildlife,2,8.955378,79.733193,"[7, 70, 57, 60, 91, 102, 108, 73, 110]",35.66,35388.97
1279,252873.45,14,106.97,1,mixed,1,5.904765,80.872017,"[57, 42, 94, 89, 4, 69, 62, 81, 100, 72, 15, 10, 32]",66.24,194403.7
1280,30507.03,7,397.07,3,historical,3,6.16603,80.033661,"[107, 110, 103, 82, 111, 32, 67, 84, 64, 28, 108, 7]",54.89,22177.66
1281,103433.68,7,348.81,2,beach,1,8.913786,79.844976,"[68, 120, 27, 118, 77, 9, 105]",53.16,77424.27
1282,18626.91,1,470.33,2,relaxation,1,6.05316,81.594863,"[110, 53, 86]",3.38,15918.81
1283,37554.68,7,357.68,4,beach,2,8.244885,81.224648,"[110, 49, 21, 113, 84, 13, 114, 33, 5]",22.67,28736.32
1284,22486.89,4,395.22,3,wildlife,1,6.720807,80.167388,"[77, 80, 14]",20.12,15085.05
1285,58532.78,1,139.64,2,mixed,2,6.771412,79.74718,"[13, 90, 66]",3.17,39726.47
1286,121890.16,3,278.12,1,mixed,2,6.250954,81.386424,"[81, 55, 30, 96, 97, 5, 117]",23.92,95552.25
1287,44421.3,5,408.96,2,cultural,3,7.611639,80.711934,"[31, 20, 114, 70, 81, 24, 63, 15, 8, 115, 38, 98, 84]",39.82,42130.0
1288,31346.06,3,396.22,2,beach,3,8.453459,80.547074,"[36, 47, 108, 56, 68, 50, 34, 30, 94]",20.31,27050.41
1289,461536.35,5,333.09,1,beach,1,8.881278,81.126987,"[109, 71, 99, 68, 4]",16.15,306864.33
1290,484618.49,5,228.26,8,historical,3,8.577011,80.281077,"[87, 15, 4]",19.34,351392.0
1291,109960.42,3,218.38,1,mixed,1,8.742555,80.804645,"[2, 64, 61, 75, 70, 84, 72, 4, 97]",9.71,99001.02
1292,17952.67,4,148.39,5,mixed,1,7.541914,80.585639,"[14, 101, 80, 22, 36, 94, 27]",21.4,14756.1
1293,23751.17,5,140.22,1,relaxation,2,6.69603,80.925331,"[11, 8, 53, 39, 109, 116]",23.11,16004.89
1294,107049.4,5,110.66,1,cultural,1,6.060104,80.16767,"[86, 112, 108, 103, 40, 17, 24, 12, 71, 20, 93, 111]",32.9,81294.36
1295,294012.58,7,63.58,1,cultural,3,8.38761,79.621019,"[24, 118, 32, 112, 59, 108, 81, 31, 94, 93, 109, 19, 28]",46.91,269009.68
1296,39150.24,3,493.17,2,historical,2,9.249123,80.243981,"[115, 120, 108, 74]",17.4,24091.75
1297,66517.48,10,408.83,1,wildlife,2,8.969851,81.103703,"[49, 28, 15, 61, 16, 17, 45, 70, 76, 109, 51, 52, 7]",45.6,46497.31
1298,88130.85,5,463.98,2,cultural,3,8.42477,81.496568,"[113, 59, 94, 17, 18]",24.39,53199.86
1299,22852.02,4,245.79,4,beach,3,8.791151,81.160904,"[58, 77, 97, 38, 5, 101, 76, 41, 44, 31, 103, 49]",28.81,16895.46
1300,108999.57,10,463.2,1,beach,3,7.559667,80.468643,"[23, 29, 45, 5, 83, 105, 13, 43, 109, 71, 68, 93, 88, 22]",36.72,85292.46
1301,55924.35,4,210.77,4,relaxation,3,9.787207,80.139987,"[61, 43, 25, 106, 93]",25.95,33921.86
1302,212988.57,4,342.11,1,beach,3,7.930269,80.888479,"[1, 17, 90, 42, 100, 116, 55, 58, 115, 43, 111]",14.12,184371.13
1303,208941.45,3,317.97,8,cultural,2,7.08836,81.532501,"[28, 62, 85, 21, 4, 77, 35, 43, 87]",9.02,148393.43
1304,375279.52,5,63.18,5,relaxation,3,8.012733,81.484222,"[65, 55, 72, 29, 83, 3, 91, 7, 44, 50, 23, 102, 57, 49]",30.33,279837.75
1305,110817.72,4,334.41,3,adventure,2,6.119094,81.156561,"[114, 74, 35]",29.7,103771.03
1306,485879.93,7,394.82,4,adventure,3,7.385675,79.647486,"[41, 87, 17, 82, 54, 24, 84, 112, 44]",25.12,419016.01
1307,104422.19,3,326.93,2,wildlife,2,5.93986,81.136642,"[84, 61, 112, 6, 90]",13.41,80234.34
1308,15466.0,14,489.78,2,historical,1,9.776452,80.648718,"[52, 22, 64, 113, 9, 40, 43, 60, 99, 58, 82, 109, 102, 84]",68.65,9883.26
